"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HINDUNILVR","EQ","02-Jul-2020","       2170.40","       2167.75","       2177.65","       2145.00","       2157.00","       2151.75","       2154.35","    2588845","          5577272658.85","     111689","    1397165","         53.97"
"HINDUNILVR","EQ","03-Jul-2020","       2151.75","       2165.50","       2188.00","       2156.35","       2172.30","       2173.70","       2172.74","    1946326","          4228865039.15","      84127","     806326","         41.43"
"HINDUNILVR","EQ","06-Jul-2020","       2173.70","       2180.00","       2180.00","       2153.00","       2162.00","       2161.60","       2161.27","    2375701","          5134520628.30","     106168","    1249652","         52.60"
"HINDUNILVR","EQ","07-Jul-2020","       2161.60","       2175.50","       2175.50","       2151.65","       2153.95","       2154.15","       2158.47","    2014697","          4348666864.20","     101569","    1161326","         57.64"
"HINDUNILVR","EQ","08-Jul-2020","       2154.15","       2153.60","       2194.00","       2125.00","       2182.00","       2186.05","       2170.33","    3350115","          7270846471.05","     137320","    1686428","         50.34"
"HINDUNILVR","EQ","09-Jul-2020","       2186.05","       2183.00","       2219.95","       2171.05","       2180.00","       2175.85","       2191.62","    3039821","          6662121971.35","     141677","    1040690","         34.24"
"HINDUNILVR","EQ","10-Jul-2020","       2175.85","       2170.00","       2232.00","       2167.45","       2230.10","       2223.80","       2206.50","    3179517","          7015597810.80","     134655","    1201085","         37.78"
"HINDUNILVR","EQ","13-Jul-2020","       2223.80","       2239.00","       2275.00","       2235.00","       2263.00","       2265.25","       2259.61","    4556688","         10296338550.70","     158470","    2463365","         54.06"
"HINDUNILVR","EQ","14-Jul-2020","       2265.25","       2264.80","       2269.95","       2226.60","       2227.35","       2234.75","       2246.57","    2403257","          5399091641.15","     128919","    1452633","         60.44"
"HINDUNILVR","EQ","15-Jul-2020","       2234.75","       2237.25","       2291.00","       2235.05","       2272.15","       2275.15","       2268.55","    2474553","          5613648679.30","      97827","    1266135","         51.17"
"HINDUNILVR","EQ","16-Jul-2020","       2275.15","       2275.25","       2291.30","       2238.00","       2281.95","       2287.85","       2272.17","    2495150","          5669398299.35","      92681","    1318813","         52.86"
"HINDUNILVR","EQ","17-Jul-2020","       2287.85","       2285.00","       2340.00","       2281.00","       2332.35","       2334.55","       2323.34","    3088773","          7176264588.00","     158916","    1505353","         48.74"
"HINDUNILVR","EQ","20-Jul-2020","       2334.55","       2334.55","       2343.30","       2300.60","       2330.00","       2330.95","       2323.21","    2816285","          6542822417.45","     128458","    1275884","         45.30"
"HINDUNILVR","EQ","21-Jul-2020","       2330.95","       2348.00","       2350.00","       2308.00","       2316.65","       2318.00","       2323.93","    3037830","          7059705689.30","     120286","    1270091","         41.81"
"HINDUNILVR","EQ","22-Jul-2020","       2318.00","       2330.00","       2330.00","       2241.25","       2247.00","       2248.50","       2265.67","    6950011","         15746434112.75","     300035","    2637334","         37.95"
"HINDUNILVR","EQ","23-Jul-2020","       2248.50","       2260.00","       2267.15","       2205.55","       2216.40","       2211.35","       2232.11","    3936886","          8787544292.75","     171067","    1701600","         43.22"
"HINDUNILVR","EQ","24-Jul-2020","       2211.35","       2200.00","       2220.00","       2168.05","       2209.00","       2209.30","       2192.34","    4203390","          9215253270.65","     143884","    1658195","         39.45"
"HINDUNILVR","EQ","27-Jul-2020","       2209.30","       2217.75","       2235.95","       2184.75","       2221.50","       2221.50","       2217.25","    2209431","          4898869145.15","      97258","     713553","         32.30"
"HINDUNILVR","EQ","28-Jul-2020","       2221.50","       2230.95","       2244.90","       2211.05","       2243.50","       2242.55","       2233.78","    1567889","          3502315373.15","      66747","     530204","         33.82"
"HINDUNILVR","EQ","29-Jul-2020","       2242.55","       2235.00","       2262.20","       2215.00","       2234.00","       2231.30","       2239.80","    2404989","          5386685442.65","      99243","     964328","         40.10"
"HINDUNILVR","EQ","30-Jul-2020","       2231.30","       2231.30","       2238.05","       2190.10","       2194.00","       2195.60","       2214.19","    2046188","          4530658177.40","     106202","    1111383","         54.31"
"HINDUNILVR","EQ","31-Jul-2020","       2195.60","       2197.50","       2221.95","       2178.00","       2210.00","       2209.90","       2207.56","    1715834","          3787813006.35","      59984","     826884","         48.19"
"HINDUNILVR","EQ","03-Aug-2020","       2209.90","       2209.80","       2223.05","       2188.55","       2204.50","       2204.50","       2206.87","    1683798","          3715927711.40","      71787","     884767","         52.55"
"HINDUNILVR","EQ","04-Aug-2020","       2204.50","       2209.90","       2218.90","       2175.10","       2194.00","       2197.80","       2198.83","    1981721","          4357467200.90","     107819","    1026973","         51.82"
"HINDUNILVR","EQ","05-Aug-2020","       2197.80","       2202.00","       2209.90","       2181.05","       2199.50","       2194.55","       2193.71","    1715481","          3763269809.90","      83530","     901406","         52.55"
"HINDUNILVR","EQ","06-Aug-2020","       2194.55","       2200.00","       2229.00","       2192.05","       2216.30","       2220.45","       2216.40","    1824540","          4043910044.35","     103094","     741510","         40.64"
"HINDUNILVR","EQ","07-Aug-2020","       2220.45","       2223.00","       2234.80","       2205.00","       2208.80","       2210.55","       2221.76","    1778051","          3950410896.80","      76506","     893781","         50.27"
"HINDUNILVR","EQ","10-Aug-2020","       2210.55","       2218.00","       2226.75","       2198.80","       2205.00","       2206.75","       2210.77","    1476389","          3263954492.55","      67996","     743549","         50.36"
"HINDUNILVR","EQ","11-Aug-2020","       2206.75","       2209.05","       2233.00","       2206.00","       2212.75","       2210.65","       2218.18","    1665204","          3693719823.90","      67354","     729492","         43.81"
"HINDUNILVR","EQ","12-Aug-2020","       2210.65","       2200.05","       2209.05","       2190.00","       2193.20","       2195.10","       2196.84","    1170455","          2571302253.00","      68478","     531041","         45.37"
"HINDUNILVR","EQ","13-Aug-2020","       2195.10","       2200.00","       2217.00","       2190.95","       2199.45","       2198.65","       2199.54","    1453429","          3196881075.10","      66643","     827804","         56.96"
"HINDUNILVR","EQ","14-Aug-2020","       2198.65","       2204.00","       2216.00","       2165.05","       2178.15","       2173.90","       2193.71","    1341691","          2943280016.70","      70158","     668066","         49.79"
"HINDUNILVR","EQ","17-Aug-2020","       2173.90","       2181.00","       2203.65","       2168.40","       2201.50","       2196.05","       2185.61","    1559579","          3408638240.60","      55914","     887640","         56.92"
"HINDUNILVR","EQ","18-Aug-2020","       2196.05","       2204.00","       2216.80","       2189.00","       2215.00","       2214.35","       2205.76","    1339002","          2953510616.95","      58829","     670289","         50.06"
"HINDUNILVR","EQ","19-Aug-2020","       2214.35","       2206.00","       2221.50","       2190.00","       2196.00","       2193.60","       2203.99","    1585132","          3493617814.00","      74502","     741243","         46.76"
"HINDUNILVR","EQ","20-Aug-2020","       2193.60","       2186.00","       2197.80","       2176.15","       2184.80","       2185.70","       2188.20","    1768939","          3870786400.70","      84041","     957658","         54.14"
"HINDUNILVR","EQ","21-Aug-2020","       2185.70","       2199.00","       2208.70","       2187.45","       2204.75","       2202.05","       2200.31","    1374412","          3024136604.60","      52443","     697581","         50.75"
"HINDUNILVR","EQ","24-Aug-2020","       2202.05","       2206.00","       2211.65","       2191.20","       2195.90","       2194.40","       2196.60","    1665474","          3658388161.25","      72008","    1086991","         65.27"
"HINDUNILVR","EQ","25-Aug-2020","       2194.40","       2194.40","       2197.90","       2175.00","       2182.00","       2179.10","       2182.46","    1774886","          3873617334.00","      69888","    1015182","         57.20"
"HINDUNILVR","EQ","26-Aug-2020","       2179.10","       2182.10","       2186.00","       2160.00","       2185.00","       2182.80","       2174.21","    2148246","          4670728609.55","      71305","    1345926","         62.65"
"HINDUNILVR","EQ","27-Aug-2020","       2182.80","       2182.10","       2188.00","       2165.00","       2176.00","       2171.25","       2172.45","    2172278","          4719164441.00","      76992","    1114686","         51.31"
"HINDUNILVR","EQ","28-Aug-2020","       2171.25","       2179.00","       2182.40","       2145.00","       2148.00","       2151.95","       2162.74","    1939848","          4195387183.60","     107096","    1113809","         57.42"
